seed,method,attack,accepted,commit_delta,audit_delta,operational_harm,declared_harm,harmful_escape,declared_harmful_escape,beneficial,false_rejection,before_balanced_accuracy,candidate_balanced_accuracy,installed_balanced_accuracy,receipt_decision,receipt_delta,receipt_hash,append_succeeded,append_attempts,append_successes,installed_candidate,installed_model_version,serving_bytes_verified,risk_consumed,probe_consumed,competing_fixation_blocked,witness_faults_injected,witness_signatures,witness_threshold,witness_quorum_met,event_chain_valid,protocol_event_count,catalog_leaves,certificate_issue_ms,protocol_e2e_ms
4,FedAvg,none,1,-0.0024310168840526317,-0.0025365967102,0,0,0,0,1,0,0.5909250879839115,0.5913775766716943,0.5913775766716943,commit,-0.0024310168840526317,fc836ebfa604a15010e7dce0482a0117717907d0a30f6c4f8bb95c65e3053f6c,1,2,2,1,1,1,1,1,1,1,3,3,1,1,9,1,2144.864489,4948.470976
4,CoordinateMedian,none,1,-0.007934570093289474,-0.008588313241125,0,0,0,0,1,0,0.5909250879839115,0.566157616892911,0.566157616892911,commit,-0.007934570093289474,ab4dedb36c35c61c3ee37633825118548bc6dff2b760ae1b8d5d8691131925de,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2065.527809,4049.943689
4,Krum,none,0,0.0054798243618157895,0.005816353908525,0,0,0,0,0,0,0.5909250879839115,0.6024132730015083,0.5909250879839115,reject,0.0054798243618157895,ee011fffab0dabc7b193a27ef2de315298ce5efd489336f6ffc5655c7820ed6f,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2080.275993,4066.551046
4,FLTrust,none,1,-0.0016051700737105263,-0.0012241463332,0,0,0,0,1,0,0.5909250879839115,0.5723541980894922,0.5723541980894922,commit,-0.0016051700737105263,fbf04fa2374b27462c2f944364613cc3ff0160d0c917db6baa01b37476f99b5d,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2069.867916,4105.90068
4,FedVal,none,1,-0.009419181685605264,-0.007572982438175,0,0,0,0,1,0,0.5909250879839115,0.5041101055806938,0.5041101055806938,commit,-0.009419181685605264,9aea4cc6e1465b86e8c9c3c5f67ddded1badd3e6133d3e251939385ad39607b4,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2111.89965,4189.096448
4,FLShield,none,1,-0.004329584938921053,-0.002572930401,0,0,0,0,1,0,0.5909250879839115,0.5501633986928105,0.5501633986928105,commit,-0.004329584938921053,3eb70920cd101d5d8d7d071108831cd5f6bd4badd61e7bfafe66d9c957a7e3ed,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2167.604189,4194.645409
4,FedAvg,sign_flip,0,0.002993619173736842,0.001467386268775,0,0,0,0,0,0,0.5909250879839115,0.6155354449472097,0.5909250879839115,reject,0.002993619173736842,4bcee061df4e7d7ca59eddf8acc90c99fad0fc6b03b7e043d7c777f578ec3b1d,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2082.348194,4130.677272
4,CoordinateMedian,sign_flip,1,-0.004384032613789474,-0.0050547602484,0,0,0,0,1,0,0.5909250879839115,0.5824660633484162,0.5824660633484162,commit,-0.004384032613789474,53440925e73bbacc0f086011d4649e546fd7dccba9d8b539105ff7f6bf9faed0,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2158.00491,4194.86617
4,Krum,sign_flip,0,0.0054798243618157895,0.005816353908525,0,0,0,0,0,0,0.5909250879839115,0.6024132730015083,0.5909250879839115,reject,0.0054798243618157895,2901e4cd73da29c96c07cf0163cf449e8858d13a4cce1a33ca41e8db176f8e7e,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2167.342448,4131.827213
4,FLTrust,sign_flip,1,-0.0014340946560263159,-0.0011040117766,0,0,0,0,1,0,0.5909250879839115,0.5788461538461538,0.5788461538461538,commit,-0.0014340946560263159,d2c5d2f95146ea9002cd923898a7ca9f9fef7ba5a3e4aeb59e8be8096916a719,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2156.501112,4088.382097
4,FedVal,sign_flip,1,-0.008389675229815789,-0.0081382019767,0,0,0,0,1,0,0.5909250879839115,0.5071204122674711,0.5071204122674711,commit,-0.008389675229815789,b1a1c24e6e8a99f837a04538f7930a81cc59b3d1e087f3619153bdc9306b9a06,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2155.695549,4069.39583
4,FLShield,sign_flip,1,-0.0041938959712105265,-0.00426920041245,0,0,0,0,1,0,0.5909250879839115,0.577331573655103,0.577331573655103,commit,-0.0041938959712105265,e652e53893cf8862701a7e1fe2c3dbabceefd74e48e6956b3b45caa4fe293473,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2119.030226,4119.343389
4,FedAvg,model_replacement,0,0.2932917318078158,0.2983787451855,1,0,0,0,0,0,0.5909250879839115,0.4111802413273002,0.5909250879839115,reject,0.2932917318078158,fddb6f61204d887181fb7198d191531fd0115adcf29db5ae88939443a12bc997,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2158.069706,4086.629061
4,CoordinateMedian,model_replacement,1,-0.0027109069108157894,-0.0025970882672,0,0,0,0,1,0,0.5909250879839115,0.563895173453997,0.563895173453997,commit,-0.0027109069108157894,3922f6eb379dbf3d59d7f90023e5e436440c534a92d60f2bd0f4d4f60ffbd44b,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2108.253198,4014.141373
4,Krum,model_replacement,0,0.0054798243618157895,0.005816353908525,0,0,0,0,0,0,0.5909250879839115,0.6024132730015083,0.5909250879839115,reject,0.0054798243618157895,ce895345309544472d43656287f4b1d8b21516c76fa316980398ee108249f338,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2108.098223,4071.771637
4,FLTrust,model_replacement,1,-0.0011928026879473685,-0.000844328081075,0,0,0,0,1,0,0.5909250879839115,0.5788461538461538,0.5788461538461538,commit,-0.0011928026879473685,8d3e08dbec3d8163a95b76bc8c32eff7a7d56720825b951fb3f809be092115c0,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2120.701867,4069.238236
4,FedVal,model_replacement,0,0.013915145685842106,0.015018292733625,0,0,0,0,0,0,0.5909250879839115,0.5788461538461538,0.5909250879839115,reject,0.013915145685842106,2729923665b1cb2995d892f887d9d6c8388653cf43e2d723cdd1857119eee62e,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2141.295332,4075.321604
4,FLShield,model_replacement,1,-0.0026745519008947367,-0.0028773619151,0,0,0,0,1,0,0.5909250879839115,0.578393665158371,0.578393665158371,commit,-0.0026745519008947367,f9e25e1700de813a61973d1aa719953d63c1b91ce82e4ec6bfb73ee6e93016ce,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2106.570461,4049.171126
5,FedAvg,none,1,-0.008819608634552632,-0.00788840430415,0,0,0,0,1,0,0.522288752540099,0.4932527077948981,0.4932527077948981,commit,-0.008819608634552632,9147ced6d1702bc38898512e3afa4f056decd33aa8ff6b76576b414afd1ec67f,1,2,2,1,1,1,1,1,1,1,3,3,1,1,9,1,2186.64684,4992.720487
5,CoordinateMedian,none,1,-0.01486529531736842,-0.014496246118825,0,0,0,0,1,0,0.522288752540099,0.4943821887268925,0.4943821887268925,commit,-0.01486529531736842,91d58c9b59589a2ad2169505efc9ae574afeac9da95414a976e7fe41a9c96d08,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2100.171656,4112.824445
5,Krum,none,1,-0.0067884962732631575,-0.0037522821164,0,0,0,0,1,0,0.522288752540099,0.516453923096652,0.516453923096652,commit,-0.0067884962732631575,2ace7af492591b0bbf7086ad0e1ae4248b7dc317b3a4e2de1e31247f66e05db9,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2099.529374,4065.148163
5,FLTrust,none,0,0.0005833239785,0.000581203374325,0,0,0,0,0,0,0.522288752540099,0.5218399195059877,0.522288752540099,reject,0.0005833239785,213a9712b8a4f877c95f93839bdc3e9d312acf02a43d335bfb47fb492a997343,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2071.387121,4056.834734
5,FedVal,none,1,-0.01912015169605263,-0.018347661438,0,0,0,0,1,0,0.522288752540099,0.49113184840294355,0.49113184840294355,commit,-0.01912015169605263,97e3c965cf0182f27d43e1898d30a5c5e44e888df09d00dfe7027f890775b859,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2160.259048,4099.904616
5,FLShield,none,0,0.005096454240631579,0.006748108032475,0,0,0,0,0,0,0.522288752540099,0.5436946357054077,0.522288752540099,reject,0.005096454240631579,3018adaa9fee347a65c2ba7a4613f88b40906bdeedf6b5b8b2f9f1c900ebb5ca,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2123.500435,4080.707139
5,FedAvg,sign_flip,0,0.037612221074394735,0.035843013394125,0,0,0,0,0,0,0.522288752540099,0.5600104563300254,0.522288752540099,reject,0.037612221074394735,2d851391bec31fc585b9039f69d18081cb10fb662c8120732ea3558c4f64174b,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2094.085802,4016.574729
5,CoordinateMedian,sign_flip,1,-0.013677083511,-0.013278002218975,0,0,0,0,1,0,0.522288752540099,0.49853019511906405,0.49853019511906405,commit,-0.013677083511,b113544f0bafff9704a02fb94a41f85b0ab7f5cc26f1e7d02ff9971c7abb9f02,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2140.95144,4080.392253
5,Krum,sign_flip,1,-0.0067884962732631575,-0.0037522821164,0,0,0,0,1,0,0.522288752540099,0.516453923096652,0.516453923096652,commit,-0.0067884962732631575,a84b221e06294b309f4664a5a29d082f1aed85a18a39683c521b9034e71cbd11,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2110.522193,4045.060641
5,FLTrust,sign_flip,0,0.0008464979179736842,0.00081511390705,0,0,0,0,0,0,0.522288752540099,0.5213910864718764,0.522288752540099,reject,0.0008464979179736842,3cba3d11cb8ae732c04f3d458c002d5b0f8bd257152ee6a838311f1612de47f4,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2113.158297,4046.607509
5,FedVal,sign_flip,1,-0.00836203569068421,-0.007511708861625,0,0,0,0,1,0,0.522288752540099,0.508838558210192,0.508838558210192,commit,-0.00836203569068421,6c389dc5575a612f33bf67135e34c17732abd73354851ac1d2c7f196b6c2a772,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2114.2988,4038.037638
5,FLShield,sign_flip,1,-0.004899283894710526,-0.004143182075925,0,0,0,0,1,0,0.522288752540099,0.523635251642433,0.523635251642433,commit,-0.004899283894710526,69b38098a5f575600c073cab4d6e0cb60d6386a1084050ef9076242ac2a92898,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2179.448386,4103.247329
5,FedAvg,model_replacement,0,0.30556089897347366,0.2778369572598,1,0,0,0,0,0,0.522288752540099,0.4876792866020873,0.522288752540099,reject,0.30556089897347366,e04b686079510848b9ac134d648ef3d0c7717f3d924ab2a2d5c2f1d7f23caeff,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2126.104539,4052.576095
5,CoordinateMedian,model_replacement,1,-0.005877242909526316,-0.00621904009405,0,0,0,0,1,0,0.522288752540099,0.4944906978120623,0.4944906978120623,commit,-0.005877242909526316,6336a3121a3420e7a28aef2236f596511a6eccb2aadc00c2ca94480d49e4f679,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2087.893407,4076.72951
5,Krum,model_replacement,1,-0.0067884962732631575,-0.0037522821164,0,0,0,0,1,0,0.522288752540099,0.516453923096652,0.516453923096652,commit,-0.0067884962732631575,d7e17961cb9306707f27aa533eea68382b5ea6a696f6a94789365d49408fc8e2,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2064.550268,4034.056052
5,FLTrust,model_replacement,0,0.0008989939901578948,0.000844111411025,0,0,0,0,0,0,0.522288752540099,0.5218399195059877,0.522288752540099,reject,0.0008989939901578948,3dad0047988dcb02f9f8472067a6771265b528ca413bd79258d64b367f908706,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2073.145838,4083.763086
5,FedVal,model_replacement,0,0.014483591810947369,0.013321482548625,0,0,0,0,0,0,0.522288752540099,0.5195957543354311,0.522288752540099,reject,0.014483591810947369,686427faeb76d65b1e65b4e40f43fdffbf3f4784fa32ea6a7722b6755d73a521,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2133.013272,4212.156599
5,FLShield,model_replacement,1,-0.0042153611002105264,-0.003388937730075,0,0,0,0,1,0,0.522288752540099,0.5218399195059877,0.5218399195059877,commit,-0.0042153611002105264,3fb0250efbe55a220cd56921f7d04c1f95c66b6f4024fedb1b001c3de6947395,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2105.832299,4178.416331
6,FedAvg,none,0,0.0009490026526578947,0.001647081131125,0,0,0,0,0,0,0.4919146898482393,0.4988212759687638,0.4919146898482393,reject,0.0009490026526578947,762de717c2dab2018918c9168cfbd5debe989e00ac5165467d50012da0a0805e,1,2,2,0,0,1,1,1,1,1,3,3,1,1,9,1,2070.996966,4814.498902
6,CoordinateMedian,none,1,-0.0004803911851842105,0.000494671767375,0,0,0,0,0,0,0.4919146898482393,0.5012523942831885,0.5012523942831885,commit,-0.0004803911851842105,f4dda7f566856e4dee3f48618437776818d728367656d4624b5b72353f608fbf,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2102.825865,3992.929905
6,Krum,none,1,-0.005625703081342105,-0.005509868884475,0,0,0,0,1,0,0.4919146898482393,0.49678613525858256,0.49678613525858256,commit,-0.005625703081342105,261a05ade3578b2a025323ed2a4142f88a87b809e9224819dba96a2c021a145b,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2208.941944,4135.303029
6,FLTrust,none,0,0.0007278803975526315,0.001004801813425,0,0,0,0,0,0,0.4919146898482393,0.49678613525858256,0.4919146898482393,reject,0.0007278803975526315,eeda778c7656e73a59bf6db5e0e33118890b72674b57270cf832b15f3bf13061,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2224.365008,4386.494561
6,FedVal,none,1,-0.009739919981131578,-0.0130355594444,0,0,0,0,1,0,0.4919146898482393,0.5040702814203625,0.5040702814203625,commit,-0.009739919981131578,3f0ff59ea12e2c6a8138b958d4b2224427f8780b1bb23970ebe91f05bf4f2534,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2121.310113,4037.440839
6,FLShield,none,0,0.017267819504342106,0.021232097225875,0,0,0,0,0,0,0.4919146898482393,0.617393546485929,0.4919146898482393,reject,0.017267819504342106,c867f53ea3782088164c84522234af8c13e7f95bf6887f134a34adb2607ec2f1,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2246.143517,4194.83503
6,FedAvg,sign_flip,1,-0.003694928826131579,-0.010521394131225,0,0,0,0,1,0,0.4919146898482393,0.49798327685280686,0.49798327685280686,commit,-0.003694928826131579,cc98e07df93b5b5b0c8aa16e26896d6781e69455acff5fa2da3b0660fb363463,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2164.256731,4126.082069
6,CoordinateMedian,sign_flip,1,-0.008479209310552632,-0.013950581944775,0,0,0,0,1,0,0.4919146898482393,0.5008195815529689,0.5008195815529689,commit,-0.008479209310552632,8aa90fd198505cfa0dc19cd8164f1640e4a22de3dec72571e5175941f9558d1b,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2143.425986,4041.423986
6,Krum,sign_flip,1,-0.0043934776044736844,-0.005156496028425,0,0,0,0,1,0,0.4919146898482393,0.4947509945484013,0.4947509945484013,commit,-0.0043934776044736844,8bd9e30075ea50295b70cc260443479d04aa01c7a80091a4a3b79a4f4c5c653f,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2190.439962,4140.945882
6,FLTrust,sign_flip,0,0.0006759805096578947,0.000948928153975,0,0,0,0,0,0,0.4919146898482393,0.49678613525858256,0.4919146898482393,reject,0.0006759805096578947,1fa341070c3cf65edbc6a33aa0c0af690f67641cc9e4c56134be24b164c2d0d5,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2122.388358,4111.402769
6,FedVal,sign_flip,1,-0.011129106694526316,-0.0167816509564,0,0,0,0,1,0,0.4919146898482393,0.5028455134816562,0.5028455134816562,commit,-0.011129106694526316,0dd0f3a15df4bca9c3707a9c3cee9cc6d8fd1211758b4b33677835a9423f8c05,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2138.882805,4045.060673
6,FLShield,sign_flip,1,-0.0012761200955789473,-0.0016004740559,0,0,0,0,1,0,0.4919146898482393,0.4923198762339767,0.4923198762339767,commit,-0.0012761200955789473,c85e6e0b6eb6811062dc30a6e442d0a0c62e5e553b374a35d5ab28788a28073c,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2064.616778,4017.020678
6,FedAvg,model_replacement,0,0.2807646610623684,0.290285252942625,1,0,0,0,0,0,0.4919146898482393,0.4260719021659054,0.4919146898482393,reject,0.2807646610623684,e4bff7732b1705c8eeb5a5ffe74f9f966bc8743a2a9c25404cbb2221b230f753,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2103.933931,4066.287934
6,CoordinateMedian,model_replacement,0,0.007336840363842106,0.00981404925355,0,0,0,0,0,0,0.4919146898482393,0.5130304258140562,0.4919146898482393,reject,0.007336840363842106,75223c60dd3b49d035974b5acaad07231ae5a428db0502a81f7957ee9814b35b,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2064.453006,4049.4675
6,Krum,model_replacement,1,-0.005625703081342105,-0.005509868884475,0,0,0,0,1,0,0.4919146898482393,0.49678613525858256,0.49678613525858256,commit,-0.005625703081342105,3fab9f14909b703951fc0ddd592df13c59ca8baa90ecad42eee4764c33d80ab3,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2084.347552,4077.739918
6,FLTrust,model_replacement,0,0.0007652564122631579,0.00103424070405,0,0,0,0,0,0,0.4919146898482393,0.49678613525858256,0.4919146898482393,reject,0.0007652564122631579,9e68e4037355937752b943d741f9df30d5c5a5612cff4c738cd9f9296dd74df7,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2062.865169,4042.935252
6,FedVal,model_replacement,0,0.02223215610863158,0.025302443923575,0,0,0,0,0,0,0.4919146898482393,0.5893620156180934,0.4919146898482393,reject,0.02223215610863158,b63afca54c34c23e30a3b297095e996d110967e7f267a25d2a4cc97d6bff1d5c,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2046.816413,4027.333203
6,FLShield,model_replacement,0,0.0059495709171315785,0.00793000184585,0,0,0,0,0,0,0.4919146898482393,0.5089785619566819,0.4919146898482393,reject,0.0059495709171315785,668330ec8dabf80ce72b1ea25ad2046b4563f1eea2390476655f89dc6b3b44d7,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,2074.191881,4171.51044
7,FedAvg,none,1,-0.0035276902627368423,-0.004178475451575,0,0,0,0,1,0,0.5811447811447812,0.5312289562289563,0.5312289562289563,commit,-0.0035276902627368423,284025b3f02bab6f14c2573a6ab073c777c718d832c7285d325b0c4a2c2e590d,1,2,2,1,1,1,1,1,1,1,3,3,1,1,9,1,1981.43082,4895.06204
7,CoordinateMedian,none,1,-0.007824325061131579,-0.0087137273151,0,0,0,0,1,0,0.5811447811447812,0.5067340067340067,0.5067340067340067,commit,-0.007824325061131579,c5272878a75ec507989f5685452961affde5a7395f699875f76b02e51f6a268e,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,1975.009894,3951.442252
7,Krum,none,1,-0.0006095993730789473,-0.001033282924075,0,0,0,0,1,0,0.5811447811447812,0.5779040404040404,0.5779040404040404,commit,-0.0006095993730789473,d91952853e7a143b4dbc2c67c2a815d2c4e02b8db7dc669af1c84398c86dafba,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,1946.905211,3864.852459
7,FLTrust,none,0,0.0004217211967105263,0.000452275263175,0,0,0,0,0,0,0.5811447811447812,0.5897727272727273,0.5811447811447812,reject,0.0004217211967105263,b2696a87d4563d91b9917972c08d7e77367eaac294e1a2abf97fe6fad694e014,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,1974.917483,3875.745009
7,FedVal,none,1,-0.008188640159394737,-0.009513921374675,0,0,0,0,1,0,0.5811447811447812,0.49132996632996634,0.49132996632996634,commit,-0.008188640159394737,7077b9c56dbd837f20634bce5cf046be17976ea0b0b75997c7733bb9bc658f05,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,1933.336601,3862.533209
7,FLShield,none,0,0.0006047529775789473,0.00048804833195,0,0,0,0,0,0,0.5811447811447812,0.5851430976430976,0.5811447811447812,reject,0.0006047529775789473,628359bbb8b1ccccef0324183bdcc3dc708be8110409051dd33ce7aec0867b1e,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,1972.001504,3863.485675
7,FedAvg,sign_flip,0,0.023285243554868423,0.023520168986875,0,0,0,0,0,0,0.5811447811447812,0.6006313131313131,0.5811447811447812,reject,0.023285243554868423,1c54b03274c01f4a5d1d2f6c26f48481f6cd8f17310cbc8785490dc1a2f55227,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,1927.883088,3797.63742
7,CoordinateMedian,sign_flip,0,0.0012428079291578948,0.001389186441725,0,0,0,0,0,0,0.5811447811447812,0.5883838383838385,0.5811447811447812,reject,0.0012428079291578948,a9275a6a7f241c66064a115b3bb49c6fba10a6dee3d3c714e31dbdcf2d19bfbc,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,1934.759199,3808.238232
7,Krum,sign_flip,1,-0.0006095993730789473,-0.001033282924075,0,0,0,0,1,0,0.5811447811447812,0.5779040404040404,0.5779040404040404,commit,-0.0006095993730789473,37fc25be659f5a12d79df137e159a5312717979c2f5376eea51e93268194e61e,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,1946.423126,3813.653293
7,FLTrust,sign_flip,0,0.0004991472330789473,0.00054223124685,0,0,0,0,0,0,0.5811447811447812,0.5897727272727273,0.5811447811447812,reject,0.0004991472330789473,b86e3892b9255a1c5b6cdce5998205dabb6eebbedec5fb7adb5a52ab89845375,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,1961.428654,3895.0111
7,FedVal,sign_flip,0,0.0018684170673947367,0.001722386590125,0,0,0,0,0,0,0.5811447811447812,0.5900673400673401,0.5811447811447812,reject,0.0018684170673947367,b26d64b040570d454c50cf366837298b800d2bb1df31e6f78c000f0a898c30f0,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,1978.75327,3856.941529
7,FLShield,sign_flip,0,0.0011195758495,0.000993382233875,0,0,0,0,0,0,0.5811447811447812,0.5923821548821548,0.5811447811447812,reject,0.0011195758495,efcf768bdcf6e3b9f44c7a14f7b5b49c2214229ed99d5c7e3c0b79abfe63a4eb,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,1945.849426,3833.930475
7,FedAvg,model_replacement,0,0.250795559,0.252275234017975,1,0,0,0,0,0,0.5811447811447812,0.5217592592592593,0.5811447811447812,reject,0.250795559,092efad7a16e7e6ab1f28c0d0a5697ec40038f69db1e04c966a41f7afed49fe6,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,1971.29241,3881.666945
7,CoordinateMedian,model_replacement,1,-0.0011587603535,-0.0012119882229,0,0,0,0,1,0,0.5811447811447812,0.5503367003367003,0.5503367003367003,commit,-0.0011587603535,d37766a3050ef2de9dffa7c54d13b28778c728bd614f40698dca081aebdf3f95,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,1963.080076,3863.251711
7,Krum,model_replacement,0,0.007907940541052632,0.0086461982708,0,0,0,0,0,0,0.5811447811447812,0.6162457912457913,0.5811447811447812,reject,0.007907940541052632,19c5dd8b1a4a7911923034d3b260f65f18742567eb317093be28411a97a5080b,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,1949.014,3855.43875
7,FLTrust,model_replacement,0,0.00044503933915789474,0.00047706288595,0,0,0,0,0,0,0.5811447811447812,0.5897727272727273,0.5811447811447812,reject,0.00044503933915789474,afc7dee0744d73e6b36450b3813324027e52fe45891f7ac76c55f0670070f658,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,1951.353951,3851.115389
7,FedVal,model_replacement,0,0.011804632015210526,0.01264825230255,0,0,0,0,0,0,0.5811447811447812,0.572979797979798,0.5811447811447812,reject,0.011804632015210526,df0ff42f7fae1b5f8d739df488b6d95c1f568a464d657ae1949322bbd7e30466,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,1940.442127,3875.896544
7,FLShield,model_replacement,1,-0.0012350917694210527,-0.001498416045375,0,0,0,0,1,0,0.5811447811447812,0.5715909090909091,0.5715909090909091,commit,-0.0012350917694210527,6ca428e5927ec66263b1a10c4100dbff0f0f38b5fe7045f0742c1caddc049415,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,1966.667448,3872.078171
8,FedAvg,none,1,-0.0037964680287105265,-0.0043814616751,0,0,0,0,1,0,0.6050639195730421,0.5817188892775339,0.5817188892775339,commit,-0.0037964680287105265,ebd0694fa3bca78e21c0b5276cf8f2783cfa68566f7d02878a2d5302d7efea81,1,2,2,1,1,1,1,1,1,1,3,3,1,1,9,1,1982.48498,4737.935294
8,CoordinateMedian,none,1,-0.006915816337842105,-0.0078875888857,0,0,0,0,1,0,0.6050639195730421,0.5276213794893204,0.5276213794893204,commit,-0.006915816337842105,11a4157968e3f2ae1320ddc3d0e99a2f7bccc25f0e02a55266be14ac48d8bb01,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,2019.804047,3956.065462
8,Krum,none,1,-0.002299263507236842,-0.002374481297475,0,0,0,0,1,0,0.6050639195730421,0.5263407313798278,0.5263407313798278,commit,-0.002299263507236842,62f341d701ca0df6d48abc991f7cf07006db6e08e006af78b0cc82b99345a53c,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,1969.333291,3881.330772
8,FLTrust,none,1,-0.001630822096263158,-0.002309793218125,0,0,0,0,1,0,0.6050639195730421,0.5804156746815304,0.5804156746815304,commit,-0.001630822096263158,4c0ac490332f4e72bd5f6178e8da4a86fb49fa6c755893242a7907861c168343,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,1990.236947,3866.298174
8,FedVal,none,1,-0.0068789544113947365,-0.007771129390425,0,0,0,0,1,0,0.6050639195730421,0.5587856973608494,0.5587856973608494,commit,-0.0068789544113947365,98a578f1adfd31dfb5981055da89fe8a06f0270c62fb7266d96c3fd62278c278,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,1975.144288,3878.433805
8,FLShield,none,1,-0.005141209028157895,-0.00573389603335,0,0,0,0,1,0,0.6050639195730421,0.6102767779570559,0.6102767779570559,commit,-0.005141209028157895,5e102d763dbd1f2a31faf455cb750d6159d25abbeb115a21b2d86a8786cea026,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,1988.705017,3899.404705
8,FedAvg,sign_flip,0,0.0019441722245263158,0.001635411202025,0,0,0,0,0,0,0.6050639195730421,0.6158563417468716,0.6050639195730421,reject,0.0019441722245263158,af28096fb1ddc16d551183a225ff0735e3decb4883191e9b97844431e293e8e6,1,1,1,0,0,1,1,1,1,1,3,3,1,1,9,1,1965.211266,3926.630094
8,CoordinateMedian,sign_flip,1,-0.005859934270447368,-0.006504801699025,0,0,0,0,1,0,0.6050639195730421,0.6055208909248875,0.6055208909248875,commit,-0.005859934270447368,baee275d6c7219d801b16789377195dba29c9560a2b7e654bc9ce946ff91ef14,1,1,1,1,1,1,1,1,1,1,3,3,1,1,9,1,1986.040948,3926.7995
